datetime,open,high,low,close,volume,ind_EMA,ind_RSI_14,ind_MACD_12_26_9,ind_MACD_SIGNAL_12_26_9,ind_MACD_hist,pat_DOJI,pat_ENGULFING,target
2025-01-03 02:00:00,,,,,,,,,,,,,0.0
2025-01-03 03:00:00,,,,,,,,,,,,,-1.0
2025-01-03 04:00:00,,,,,,,,,,,,,-1.0
2025-01-03 05:00:00,,,,,,,,,,,,,0.0
2025-01-03 06:00:00,,,,,,,,,,,,,0.0
2025-01-03 07:00:00,,,,,,,,,,,,,0.0
2025-01-03 08:00:00,,,,,,,,,,,,,1.0
2025-01-03 09:00:00,,,,,,,,,,,,,-1.0
2025-01-03 10:00:00,,,,,,,,,,,,,1.0
2025-01-03 11:00:00,,,,,,,,,,,,,1.0
2025-01-03 12:00:00,,,,,,,,,,,,,0.0
2025-01-03 13:00:00,,,,,,,,,,,,,1.0
2025-01-03 14:00:00,,,,,,,,,,,,,0.0
2025-01-03 15:00:00,,,,,,,,,,,,,0.0
2025-01-03 16:00:00,,,,,,,,,,,,,1.0
2025-01-03 17:00:00,,,,,,,,,,,,,1.0
2025-01-03 18:00:00,,,,,,,,,,,,,1.0
2025-01-03 19:00:00,,,,,,,,,,,,,0.0
2025-01-03 20:00:00,,,,,,,,,,,,,0.0
2025-01-03 21:00:00,,,,,,,,,,,,,1.0
2025-01-03 22:00:00,,,,,,,,,,,,,-1.0
2025-01-03 23:00:00,,,,,,,,,,,,,0.0
2025-01-04 00:00:00,,,,,,,,,,,,,0.0
2025-01-04 01:00:00,,,,,,,,,,,,,0.0
2025-01-04 02:00:00,,,,,,,,,,,,,-1.0
2025-01-04 03:00:00,,,,,,,,,,,,,-1.0
2025-01-04 04:00:00,,,,,,,,,,,,,1.0
2025-01-04 05:00:00,,,,,,,,,,,,,1.0
2025-01-04 06:00:00,,,,,,,,,,,,,1.0
2025-01-04 07:00:00,,,,,,,,,,,,,-1.0
2025-01-04 08:00:00,,,,,,,,,,,,,-1.0
2025-01-04 09:00:00,,,,,,,,,,,,,1.0
2025-01-04 10:00:00,,,,,,,,,,,,,1.0
2025-01-04 11:00:00,,,,,,,,,,,,,1.0
2025-01-04 12:00:00,,,,,,,,,,,,,0.0
2025-01-04 13:00:00,,,,,,,,,,,,,0.0
2025-01-04 14:00:00,,,,,,,,,,,,,0.0
2025-01-04 15:00:00,,,,,,,,,,,,,0.0
2025-01-04 16:00:00,,,,,,,,,,,,,1.0
2025-01-04 17:00:00,,,,,,,,,,,,,0.0
2025-01-04 18:00:00,,,,,,,,,,,,,1.0
2025-01-04 19:00:00,,,,,,,,,,,,,1.0
